Tabela 12,,,,,,,,,,,,,,,
Empregos por Classe de Atividade e Zona de Emprego – 2023,,,,,,,,,,,,,,,
Região Metropolitana de São Paulo,,,,,,,,,,,,,,,
Pesquisa Origem e Destino 2023,,,,,,,,,,,,,,,
Companhia do Metropolitano de São Paulo ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Empregos por Classe de Atividade,,,,,,,,,,,,,,
Zona de Emprego,Agrícola,Construção Civil,Indústria,Comércio,Serviços,,,,,,,,,,
,,,,,Transporte de Carga,Transporte de Passageiros,Creditícios Financeiro,Pessoais,Alimentação,Saúde,Educação,Especializado,Administração Pública,Outros,Total
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
158, -   , -   ," 3,056 "," 6,004 ", 320 , -   , -   , 445 , 454 ," 1,301 ", 904 ," 1,296 ", -   ," 3,112 "," 16,892 "
159, -   ," 3,273 "," 1,294 "," 2,724 "," 1,539 ", 440 , 116 ," 3,201 "," 1,548 ", 998 ," 1,916 ", 198 , -   ," 5,922 "," 23,169 "
160, -   , 412 ," 2,770 "," 3,142 ", 34 , 964 , -   , -   ," 2,830 ", 500 ," 1,719 "," 2,314 "," 1,633 "," 1,359 "," 17,676 "
161, -   ," 1,041 "," 3,967 "," 9,041 "," 6,374 ", 532 , 451 , 382 ," 1,256 "," 2,725 ", 457 ," 2,269 "," 1,815 "," 4,792 "," 35,103 "
162, -   , 853 ," 4,710 "," 7,541 "," 2,046 ", 663 ," 1,927 ", 603 , 708 , 178 ," 2,566 "," 1,261 ", 496 ," 2,231 "," 25,784 "
163, -   , 47 ," 3,626 "," 8,054 "," 1,479 ", 569 , -   , 983 ," 3,659 ", 178 , 140 ," 1,678 ", -   ," 4,783 "," 25,196 "
164, -   ," 1,899 "," 2,339 "," 3,747 "," 2,116 ", 972 , -   , 226 , 708 ," 1,779 ", -   ," 2,845 ", -   ," 1,870 "," 18,501 "
165, -   , 14 ," 1,232 "," 4,044 ", 635 , 533 , -   , 32 , 500 , -   , 82 , -   ," 1,061 "," 1,358 "," 9,489 "
166, -   , 497 ," 1,884 "," 6,224 ", 362 ," 1,598 ", 75 ," 1,896 "," 1,423 "," 8,031 "," 1,631 "," 5,999 ", 271 ," 6,435 "," 36,327 "
167, -   ," 1,397 ", 226 ," 10,427 ", -   , 75 , 459 ," 5,724 "," 1,445 "," 4,813 ", 656 ," 6,047 ", -   ," 5,644 "," 36,914 "
168, -   , 356 , 614 ," 8,326 ", 489 , 36 , 733 , 638 , 321 ," 2,902 "," 3,047 "," 2,004 ", 403 ," 6,657 "," 26,525 "
169, -   , 492 ," 1,003 "," 5,294 "," 1,313 ", 161 , -   ," 1,629 ", 282 ," 3,839 ", 662 ," 2,417 ", 374 ," 5,997 "," 23,461 "
170, -   , 382 , 809 ," 15,697 ", 43 , 413 , 126 ," 2,623 "," 1,572 "," 1,457 "," 1,043 "," 4,486 ", 353 ," 5,370 "," 34,375 "
171, -   , 237 ," 2,269 "," 3,087 ", 73 , -   , -   ," 1,440 ", 579 ," 1,702 "," 1,815 "," 1,122 ", 269 ," 2,989 "," 15,581 "
172, -   , -   , -   ," 2,936 ", 452 , 169 , 210 ," 1,831 "," 1,186 ", 93 , 349 , 597 , 697 , 469 ," 8,988 "
173, -   , 613 ," 1,197 "," 3,072 ", 271 , -   , 383 , 821 , 246 , 369 , 204 , 360 , -   ," 3,291 "," 10,824 "
174, -   , -   , 387 ," 3,297 ", -   , -   , -   , -   , -   , -   , 997 ," 1,657 ", -   ," 2,303 "," 8,641 "
175, -   , 201 , 746 ," 1,549 ", 842 , 329 , -   ," 1,747 ", 866 , 890 , 78 , 277 , 554 ," 2,423 "," 10,502 "
176, -   ," 1,150 "," 1,918 "," 2,540 ", 191 , 479 , -   , 70 , 61 , 754 ," 1,937 ", 461 , 103 ," 3,287 "," 12,950 "
177, -   , 285 , -   , 416 , 47 , 103 , -   , 454 , 47 , -   , -   , 161 , -   ," 1,426 "," 2,939 "
178, -   , -   , 451 , -   , -   , -   , -   , -   , -   , -   , 149 , -   , -   , -   , 601 
179, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
180, -   ," 1,642 "," 1,640 "," 2,347 ", -   , 357 ," 1,166 ", -   , 538 , 92 , 747 , 263 , 106 ," 1,804 "," 10,699 "
181, -   ," 3,130 ", 818 ," 4,712 ", 419 , 319 , -   , 262 , 964 ," 2,073 "," 2,438 ", 463 , -   ," 4,274 "," 19,872 "
182, -   ," 1,289 ", 549 ," 3,314 ", 951 ," 1,177 ", 50 , -   , -   , 910 , 425 , 378 , 193 ," 2,494 "," 11,729 "
183, -   , 820 , 436 , 595 ," 1,861 ", 744 , 436 , 801 ," 1,281 "," 1,015 "," 1,412 ", 376 , 452 ," 2,647 "," 12,875 "
184, -   , 931 , 245 ," 2,360 ", 109 , 120 , -   , 639 , -   , -   , 296 , 214 , 401 ," 1,091 "," 6,406 "
185, -   , 506 , 368 ," 1,306 ", 168 , 587 , -   , 510 ," 1,223 ", -   , -   , 312 , -   , 550 ," 5,531 "
186, -   , 159 , 97 , 80 , 50 , 63 , -   , 69 , 139 , 902 , 525 , -   , -   , 821 ," 2,904 "
187, -   , -   , 143 ," 2,396 ", 222 , -   , 597 , 838 ," 1,007 ", -   , 262 ," 1,185 ", -   ," 3,191 "," 9,841 "
188, -   , -   , 326 ," 2,854 ", 160 ," 1,604 ", -   , 835 , 597 ," 1,015 "," 1,377 "," 1,332 ", 459 ," 1,514 "," 12,072 "
189, -   , 753 , 910 ," 1,440 ", -   , -   , 496 ," 2,111 ", 202 , 706 , 510 , 902 ," 1,828 "," 2,542 "," 12,400 "
190, -   , 511 ," 1,535 "," 5,763 ", 708 , 731 , -   , -   , 483 ," 3,001 ", 817 ," 2,599 ", 314 ," 3,591 "," 20,052 "
191, -   , 386 , -   ," 4,296 ", 890 , 569 , -   , -   , 305 , 191 , 166 , -   , 262 ," 1,498 "," 8,564 "
192, -   , 537 , 413 ," 2,364 ", 241 , 559 , -   ," 1,050 ", 345 , 886 ," 1,009 "," 1,542 ", 309 ," 2,505 "," 11,760 "
193, -   , 230 , 89 , 346 , 131 ," 1,926 ", -   , 452 , 623 , -   , 497 , 270 , 175 ," 1,166 "," 5,905 "
194, -   , 117 ," 1,252 "," 2,549 ", -   , 82 , -   , 430 , 327 , 400 , 623 , 442 , -   ," 1,672 "," 7,894 "
195, -   ," 1,120 "," 1,185 "," 4,990 ", 385 , -   , 277 , 932 ," 1,034 ", 309 ," 1,355 ", 245 , -   ," 1,117 "," 12,949 "
196, -   , 624 , -   ," 3,060 ", 385 , 385 , -   , 178 , -   , -   , 515 , -   , -   ," 1,578 "," 6,725 "
197, -   , 122 , 809 ," 1,973 ", -   , 705 , -   , -   ," 1,162 ", 835 , 373 , 859 , 267 ," 1,965 "," 9,070 "
198, -   , 371 ," 1,775 "," 4,033 ", 106 , 227 , 848 , 295 , 462 ," 8,308 "," 4,103 "," 1,940 ", 542 ," 2,152 "," 25,162 "
199, -   ," 1,998 "," 3,828 "," 2,394 "," 2,610 ", 782 , 163 ," 2,243 "," 2,308 "," 1,107 ", 691 , 396 , -   ," 5,173 "," 23,693 "
200, -   , 851 , -   , -   , -   , 260 , 133 , 187 , 882 , -   , 853 , 716 , -   ," 1,108 "," 4,991 "
201, -   , 856 , 412 ," 4,581 ", -   , 69 , -   , 503 , 382 ," 1,599 ", 340 , 553 , 225 ," 2,464 "," 11,985 "
202, -   ," 1,587 ", 404 ," 3,954 ", 567 ," 1,760 ", -   , 938 , 217 , 906 ," 1,379 "," 1,806 ", -   ," 2,561 "," 16,078 "
203, -   , 909 , -   ," 2,096 ", 247 , 228 , -   ," 1,764 "," 1,650 ", -   ," 1,226 ", -   , -   ," 3,493 "," 11,612 "
204, -   ," 2,748 ", 829 ," 12,983 ", 535 ," 1,691 ", -   ," 1,398 "," 2,862 "," 4,647 "," 1,861 "," 1,663 ", -   ," 1,457 "," 32,674 "
205, -   ," 1,795 "," 1,036 "," 5,404 ", 911 ," 1,677 ", -   , 853 ," 1,139 "," 1,657 "," 1,268 "," 1,283 ", -   ," 6,191 "," 23,214 "
206, -   , 288 ," 1,510 "," 5,376 ", 249 , 443 , 475 ," 1,631 "," 1,203 ", 495 ," 1,614 "," 2,171 ", 81 ," 3,038 "," 18,573 "
207, -   , -   , -   ," 4,490 "," 2,589 ", -   , -   ," 1,245 ", 237 ," 4,790 ", 804 , 925 , 710 ," 1,688 "," 17,479 "
208, -   ," 1,260 "," 2,849 "," 5,955 ", 362 , -   , 572 ," 1,223 "," 1,399 "," 7,561 "," 4,318 "," 4,071 ", 123 ," 6,197 "," 35,890 "
209, -   ," 1,980 "," 1,734 "," 4,477 ", 785 ," 1,583 "," 1,364 "," 1,475 ", 235 , -   , 114 ," 1,814 ", 484 ," 2,172 "," 18,217 "
210, -   ," 1,756 "," 1,123 "," 8,497 ", -   , -   , 88 , 382 ," 1,698 "," 1,218 "," 1,227 "," 1,968 ", 40 ," 4,280 "," 22,276 "
211, -   ," 1,004 "," 1,431 "," 4,578 ", 71 ," 1,477 ", 280 , 456 , 780 , 990 , 891 ," 3,221 "," 1,200 "," 1,765 "," 18,143 "
212, -   ," 1,300 "," 1,956 "," 4,651 ", 258 ," 1,280 ", -   , 533 ," 2,315 ", 440 ," 2,243 "," 2,420 ", -   ," 1,868 "," 19,264 "
213, -   , 115 ," 2,993 "," 4,980 ", 214 , 938 , -   ," 2,086 "," 4,357 "," 1,322 "," 1,624 "," 2,734 ", -   ," 3,330 "," 24,692 "
214, -   , 638 ," 1,475 "," 3,954 ", -   , -   , 190 ," 1,013 "," 1,285 ", 893 ," 1,089 "," 2,447 ", -   ," 4,458 "," 17,442 "
215, -   , -   , 733 ," 3,232 ", 144 ," 1,265 ", 852 , 957 ," 2,202 "," 2,645 "," 1,629 "," 2,848 ", 540 ," 1,505 "," 18,553 "
216, -   , 883 ," 1,573 "," 1,146 ", 925 , 187 , 759 , 513 , 471 ," 1,079 "," 1,069 "," 1,205 ", -   ," 3,183 "," 12,994 "
217, -   , 475 , 914 ," 1,669 ", -   , 839 , -   , 294 , 471 ," 1,209 ", 144 ," 1,051 ", 431 ," 1,283 "," 8,780 "
218, -   , 885 , -   ," 5,805 ", 383 , 650 , 18 , 968 , 492 , 467 , 862 ," 2,839 ", -   ," 1,965 "," 15,333 "
219, -   , 174 ," 1,515 "," 2,414 ", -   , 679 , -   , -   , 920 , 686 , 101 , 787 , -   ," 2,668 "," 9,945 "
220, -   ," 1,347 ", 954 ," 3,559 ", -   , -   , -   , 597 , -   , -   , -   ," 1,016 ", 328 ," 1,867 "," 9,668 "
221, -   ," 2,414 ", 707 ," 11,648 ", -   , 730 , 384 ," 1,275 "," 1,591 ", -   , 253 ," 1,402 ", 132 ," 3,886 "," 24,421 "
222, -   , 211 , 818 ," 2,736 ", 602 ," 1,049 ", -   , -   , -   ," 4,046 "," 1,425 "," 3,277 ", 505 ," 2,713 "," 17,382 "
223, -   , 134 , 932 ," 1,762 ", -   , 335 , -   , -   ," 1,048 ", 558 ," 1,217 ", 134 , 656 ," 2,887 "," 9,661 "
224, -   , -   , 110 , -   , -   , -   , -   , -   , -   , -   , 772 , -   , -   , 472 ," 1,354 "
225, -   ," 3,070 "," 2,308 "," 3,458 ", 622 ," 1,804 ", -   , 293 , 669 , 545 , 140 , 217 , -   ," 6,160 "," 19,284 "
226, -   , 345 , 933 ," 2,129 ", 685 , 427 , -   , 538 , 712 , 386 ," 1,078 ", 719 , -   ," 5,390 "," 13,342 "
227, -   ," 1,204 "," 2,836 "," 6,936 ", 323 , -   , -   , -   , 603 , 676 ," 3,353 ", 500 , 477 ," 5,183 "," 22,092 "
228, -   ," 2,157 ", 374 , 482 , -   , 472 , -   , -   , 778 , 914 , 127 ," 1,622 ", -   ," 2,345 "," 9,271 "
229, -   ," 1,024 ", 855 ," 6,300 ", 176 ," 2,673 ", -   ," 3,459 "," 1,489 ", 510 ," 2,512 ", 264 , -   ," 4,294 "," 23,557 "
230, -   ," 1,725 ", 570 ," 5,932 ", -   , -   , -   , -   ," 1,096 "," 3,593 "," 1,483 ", 570 , -   ," 1,653 "," 16,622 "
231, -   ," 1,851 "," 1,143 "," 3,111 ", 603 ," 1,426 ", -   , 604 , 439 , 554 , -   , -   , -   ," 2,022 "," 11,755 "
232, -   ," 1,279 ", 206 ," 1,464 "," 1,040 ", -   , -   , 591 ," 1,528 ", 412 , 790 , 257 , -   ," 3,032 "," 10,599 "
233, -   , 782 , 182 ," 1,577 ", 342 , 573 , -   , 674 ," 1,004 ", -   ," 2,655 ", 830 , -   , 766 ," 9,384 "
234, -   ," 3,196 "," 2,535 "," 1,063 ", 801 , 520 , -   ," 1,294 "," 2,095 ", -   ," 3,228 ", -   , -   ," 1,595 "," 16,326 "
235, -   , 870 ," 2,378 "," 6,034 ", -   , 889 , -   ," 1,220 ", 254 , -   ," 2,526 "," 2,308 ", 501 , 811 ," 17,790 "
236, -   , 420 ," 1,284 "," 1,707 ", -   , 77 ," 1,273 "," 1,089 ", 529 , 385 ," 2,169 "," 2,723 ", 762 , 905 ," 13,323 "
237, -   , 695 ," 1,166 "," 6,306 ", -   , 41 , 76 , -   , 685 ," 1,100 ", 293 ," 2,193 ", -   ," 1,034 "," 13,589 "
238, -   , 477 ," 2,866 "," 1,762 ", -   , 243 , 488 , 501 , -   ," 1,527 ", 247 ," 2,890 ", -   ," 1,908 "," 12,909 "
239, -   , 33 , 607 ," 3,105 ", 71 , 55 , 103 , 954 , 797 ," 5,338 ", 844 ," 2,287 ", -   ," 5,204 "," 19,396 "
240, -   , 178 ," 1,677 "," 2,846 ", -   , 377 , 292 , 833 , 205 ," 3,945 ", 971 ," 2,411 ", 302 ," 1,271 "," 15,309 "
241, -   , 446 ," 3,339 "," 4,689 ", 366 , 90 , -   , 184 , 341 , 315 , -   ," 1,766 ", -   , 720 ," 12,257 "
242, -   , 560 ," 6,009 "," 5,635 ", -   , 829 , -   , 450 , 560 , 179 , 336 , 528 , -   ," 2,957 "," 18,042 "
243, -   , 817 ," 5,106 "," 6,352 "," 2,193 ", 793 , 218 , 716 , 577 , 163 ," 3,512 "," 2,581 ", 412 ," 3,886 "," 27,326 "
244, -   , -   , -   ," 7,505 ", -   , 641 , -   , 901 ," 1,371 "," 2,084 ", 765 , 205 , -   ," 1,150 "," 14,622 "
245, -   , 222 , 594 , 433 , -   , -   , -   , 45 , 60 , 557 , 658 , 515 , -   ," 1,185 "," 4,269 "
246, -   , 427 , 795 , 766 , -   , 263 , -   ," 1,503 ", -   , -   , 355 ," 2,703 ", 27 ," 1,217 "," 8,055 "
247, -   ," 2,127 ", 757 ," 5,245 ", 142 ," 1,365 ", -   , -   , 315 ," 1,675 "," 3,541 "," 4,620 ", -   , 839 ," 20,627 "
248, -   , -   , -   , -   , -   , 62 , -   , -   , -   , -   , -   , 12 , 832 , -   , 907 
249, -   , 283 ," 2,865 "," 3,201 ", -   , 288 , -   , 390 , -   , -   , -   , -   , -   , 785 ," 7,813 "
250, -   , 74 , 237 ," 4,267 ", -   , -   , 44 ," 1,236 ", -   ," 1,536 ", 845 ," 4,249 ", 219 ," 3,389 "," 16,096 "
251, -   , -   , 576 ," 2,126 ", -   , -   , 139 , 241 , -   , 295 , 543 , 481 , -   ," 2,394 "," 6,795 "
252, -   , 194 , 73 ," 1,443 ", 332 , 424 , 457 , 188 , 972 , 31 ," 1,289 ", 770 , -   , 137 ," 6,311 "
253, -   , 101 , 862 ," 1,645 ", 17 , -   , 42 , 117 , 42 , 49 , -   , 707 , 786 ," 1,290 "," 5,658 "
254, -   , 911 ," 1,284 "," 7,515 ", 324 , 632 , 685 , 305 ," 1,388 "," 3,935 "," 1,964 "," 5,023 ", 906 ," 8,345 "," 33,216 "
255, -   ," 1,742 "," 2,046 "," 6,084 ", 720 ," 2,356 ", 189 , 379 , 564 , 838 ," 2,808 ", 841 , -   ," 3,054 "," 21,622 "
256, -   , 93 ," 1,788 ", 972 , 872 , 533 , -   ," 1,196 ", 186 , -   , 387 ," 1,456 ", -   , 957 ," 8,440 "
257, -   , 283 ," 2,837 "," 2,499 ", 291 , 496 , -   , 516 , 450 , 434 , 584 ," 1,471 ", -   ," 2,007 "," 11,869 "
258, -   ," 2,474 "," 3,246 "," 2,119 "," 1,578 "," 1,082 ", -   ," 1,968 "," 1,851 ", -   , 518 ," 1,605 ", -   ," 8,390 "," 24,832 "
259, -   , 811 , -   ," 2,111 ", -   , -   , -   , -   , -   , 249 , 668 , 910 , -   , 950 ," 5,701 "
260, -   , 314 , 201 , 473 , -   , 201 , -   ," 1,731 "," 1,578 ", 731 , 188 , 436 , 283 ," 1,146 "," 7,282 "
261, -   ," 2,832 "," 1,545 "," 8,580 ", 829 , -   , -   ," 2,772 "," 1,863 ", -   ," 2,311 ", 140 , -   ," 2,055 "," 22,927 "
262, -   ," 2,463 "," 3,207 "," 1,738 ", -   , -   , -   ," 1,038 ", 818 ," 2,791 "," 1,098 "," 2,371 ", 144 ," 2,294 "," 17,963 "
263, -   , 914 ," 4,095 "," 7,181 ", 140 ," 1,605 ", 154 , 605 ," 1,154 "," 1,719 "," 1,082 ", 958 , -   ," 1,666 "," 21,273 "
264, -   ," 1,524 "," 7,921 "," 6,583 ", 675 ," 2,783 ", 386 ," 4,282 ", 208 , 936 ," 1,603 "," 3,666 ", 190 ," 4,509 "," 35,266 "
265, -   ," 1,293 "," 2,260 "," 6,122 ", 216 , -   , 279 , 663 , 557 ," 1,926 ", 697 , -   , -   ," 3,991 "," 18,004 "
266, -   , 711 , 265 , 982 , -   , -   , 91 , -   , 169 , -   , 285 , 473 , -   , 476 ," 3,452 "
267, -   , 730 ," 2,960 "," 5,557 "," 1,802 ", 560 , -   , 182 , 419 , 332 , 875 ," 2,185 "," 1,037 ", 398 ," 17,036 "
268, 32 , 417 , 245 ," 2,042 ", 77 , 35 , 708 , 114 , 64 , 906 , 473 ," 1,180 ", -   ," 2,787 "," 9,079 "
269, -   , 314 ," 1,616 "," 2,771 ", 127 , 569 , 131 , 558 ," 1,015 "," 2,764 ", 918 ," 3,379 ", 310 ," 5,917 "," 20,389 "
270, -   , 222 , 975 ," 1,537 ", -   , -   , 590 ," 2,495 ", 379 ," 1,047 ", 352 ," 2,054 ", -   ," 2,649 "," 12,300 "
271, -   , -   , -   , 642 , 208 ," 9,558 ", 572 , -   , -   , -   , -   ," 1,383 ", 64 , 310 ," 12,736 "
272, -   , 398 , 93 ," 2,998 ", 626 ," 1,107 ", 288 , 786 , 899 , 930 ," 1,210 "," 2,214 ", 31 ," 3,815 "," 15,394 "
273, -   ," 1,919 "," 1,011 "," 5,967 ", 509 , 665 , -   ," 1,150 "," 1,021 "," 1,693 ", 849 ," 1,642 ", 143 ," 3,185 "," 19,753 "
274, -   , 225 ," 1,881 "," 6,566 ", 299 ," 1,002 "," 3,608 "," 1,758 "," 4,095 "," 5,195 "," 4,469 "," 5,160 "," 2,373 "," 5,582 "," 42,211 "
275, -   , 623 ," 1,029 "," 1,765 ", 911 , 424 ," 1,924 "," 1,801 "," 1,598 ", 443 , 328 ," 1,992 ", -   ," 5,499 "," 18,336 "
276, -   ," 1,013 "," 1,389 "," 4,878 ", 500 ," 1,284 ", -   , 534 ," 1,311 ", 555 ," 3,686 ", 922 , -   , 365 ," 16,438 "
277, -   , 802 , 536 ," 1,987 ", -   ," 2,922 "," 1,563 "," 1,692 "," 3,155 ", 849 ," 1,766 "," 2,105 ", 82 ," 2,651 "," 20,111 "
278, -   ," 2,819 ", 572 ," 8,099 "," 1,089 ", 719 , 117 ," 1,742 "," 1,319 "," 1,195 "," 1,920 ", 651 , 469 ," 4,569 "," 25,279 "
279, -   , 324 , 375 ," 3,988 "," 1,233 "," 1,012 ", -   ," 1,780 ", 432 , 219 ," 1,652 ", 349 , -   ," 2,948 "," 14,309 "
280, -   , 482 ," 3,953 "," 3,948 ", 225 , 835 , 442 ," 1,623 "," 1,683 "," 1,095 "," 1,309 "," 4,702 ", 217 ," 1,843 "," 22,356 "
281, -   , -   , 872 ," 7,181 ", 36 , 141 , 538 , 262 , 808 ," 3,097 "," 2,894 "," 3,160 ", 175 , 114 ," 19,278 "
282, -   , 176 ," 1,038 "," 4,770 ", -   , 656 , -   ," 1,635 ", 248 ," 2,534 "," 1,349 "," 3,253 ", 83 ," 3,803 "," 19,544 "
283, -   ," 1,823 "," 1,498 ", 848 , -   , 130 , 43 , 211 , 477 , 160 , 43 ," 1,870 ", -   ," 1,111 "," 8,214 "
284, -   , 588 ," 1,219 "," 2,510 "," 1,957 ", 729 , -   ," 1,029 ", 130 , 643 , 788 , 174 , -   ," 1,145 "," 10,911 "
285, -   ," 5,622 "," 1,265 "," 6,739 ", -   ," 2,630 ", -   , -   , -   ," 1,209 "," 1,401 "," 1,125 ", -   ," 6,603 "," 26,594 "
286, -   , 455 ," 5,747 "," 5,965 ", 810 ," 3,814 ", 121 , 407 , 364 , 267 , 90 ," 2,338 ", 511 ," 2,913 "," 23,801 "
287, -   , 339 ," 1,486 "," 5,753 ", 347 , 386 , -   ," 1,107 "," 1,207 "," 1,500 "," 2,070 "," 2,573 ", 675 ," 1,343 "," 18,786 "
288, -   , 354 , 841 , 388 , -   , 55 , 18 , -   , 77 ," 2,260 ", 976 ," 4,029 ", -   ," 2,401 "," 11,399 "
289, -   ," 1,375 "," 1,612 "," 5,105 ", 839 , -   , -   , 360 , 520 ," 1,833 "," 1,389 "," 2,867 ", 67 ," 4,621 "," 20,587 "
290, -   ," 1,008 ", 869 ," 3,918 ", 658 ," 1,954 ", -   ," 2,343 ", 857 , 543 , 912 , 415 , -   ," 3,399 "," 16,875 "
291, -   ," 2,865 ", -   ," 3,967 "," 1,707 ", 651 , -   , -   ," 1,643 "," 1,590 "," 1,133 "," 2,300 ", 190 ," 6,479 "," 22,528 "
292, -   ," 2,668 ", 388 ," 2,410 ", 670 ," 2,410 ", -   ," 1,162 "," 1,225 ", 328 ," 2,170 ", 888 , -   ," 1,149 "," 15,467 "
293, -   , 303 , -   ," 3,965 ", -   ," 2,796 ", 330 , 877 , 656 ," 1,162 "," 3,890 "," 4,930 ", -   ," 1,846 "," 20,755 "
294, -   ," 5,364 ", -   ," 6,613 ", 897 ," 1,472 ", -   ," 4,542 ", -   , 365 ," 2,962 "," 2,926 ", -   ," 9,449 "," 34,589 "
295, -   ," 3,230 "," 1,064 "," 10,876 ", 713 ," 2,188 ", 235 ," 2,757 ", 274 , 497 ," 4,641 "," 2,393 ", 56 ," 7,509 "," 36,434 "
296, 294 , 184 , -   , 40 , 144 , 259 , -   , 147 , -   , -   , -   , 147 , -   ," 1,164 "," 2,379 "
297, -   , 230 , 547 , 571 , 75 , 197 , -   , 143 , 182 , -   , 28 , 83 , -   , 705 ," 2,762 "
298, -   ," 7,647 "," 4,022 "," 14,555 "," 2,115 "," 3,167 ", 62 ," 6,029 "," 1,602 "," 2,280 "," 4,552 "," 1,124 ", 257 ," 11,843 "," 59,254 "
299, 71 , 774 , -   , 420 , -   , 106 , -   , 193 , 162 , -   , 102 , -   , -   , 102 ," 1,931 "
300, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 86 , 86 
301, 231 ," 3,650 "," 7,896 "," 19,098 ", 388 , 811 ," 7,212 "," 1,610 "," 4,387 "," 6,003 "," 3,585 "," 42,123 ", 129 ," 23,604 "," 120,728 "
302, -   , 701 ," 1,748 "," 5,838 "," 1,242 ", 124 ," 1,031 ", 207 , 498 ," 1,962 "," 2,840 "," 3,558 "," 1,074 "," 4,690 "," 25,512 "
303, -   , 883 ," 1,262 "," 9,492 ", -   , 249 , 725 , 608 , 328 ," 3,326 "," 2,761 "," 4,551 "," 1,610 "," 2,071 "," 27,868 "
304, -   ," 1,276 "," 2,337 "," 3,748 ", 513 , 309 ," 2,761 ", 374 , 703 ," 3,401 ", 803 ," 5,680 ", 492 ," 7,657 "," 30,053 "
305, 130 , 835 ," 2,949 "," 5,780 ", 293 , 990 ," 1,376 ", 933 , 233 ," 4,427 "," 2,521 "," 1,480 ", 763 ," 3,173 "," 25,881 "
306, -   ," 3,572 "," 1,653 "," 7,135 "," 1,920 ", 259 , 135 ," 2,168 "," 3,468 ", 994 ," 1,490 "," 1,801 ", 130 ," 2,516 "," 27,240 "
307, -   ," 1,382 "," 1,358 "," 2,344 ", -   , 436 , -   ," 2,207 ", 669 , 588 ," 1,607 ", 257 , -   ," 1,836 "," 12,683 "
308, -   ," 4,910 ", -   ," 4,767 ", -   , 723 , -   ," 3,150 ", -   ," 2,510 "," 1,043 ", 900 , 152 ," 4,476 "," 22,632 "
309, -   , 341 , -   , 584 , 357 , 435 , -   , 803 , 319 , 427 , 958 , 319 , -   ," 1,224 "," 5,768 "
310, -   , 626 , 147 ," 2,441 "," 1,077 ", 294 , -   ," 1,574 ", 690 , -   , 67 , -   , -   ," 2,730 "," 9,649 "
311, -   , 446 , 300 ," 1,002 ", -   , -   , -   ," 1,017 ", 202 , 647 , 759 , 269 , -   ," 2,124 "," 6,765 "
312, -   ," 5,890 ", -   ," 5,716 ", -   , 235 ," 1,102 ", 727 , -   ," 3,819 "," 1,227 ", 48 , -   ," 3,384 "," 22,149 "
313, -   ," 1,280 "," 2,330 "," 4,214 ", -   , 853 , 450 ," 1,852 ", 543 ," 1,038 ", 889 ," 1,706 ", -   ," 3,434 "," 18,591 "
314, -   , 573 , -   , 774 , -   , 382 , -   ," 1,248 ", 685 , 254 , 759 , -   , -   ," 1,132 "," 5,808 "
315, -   ," 1,982 ", 404 ," 1,239 "," 3,626 ", 660 , -   ," 8,894 ", 541 , 812 ," 3,061 "," 2,464 ", 763 ," 3,880 "," 28,325 "
316, -   ," 2,436 ", 543 ," 3,711 "," 1,437 "," 2,658 ", 980 ," 2,048 "," 2,112 ", 656 ," 3,004 ", 343 , 231 ," 6,548 "," 26,707 "
317, -   ," 1,199 ", 81 ," 2,672 ", 293 , 960 , 115 , 692 , 654 ," 4,821 "," 1,677 "," 2,908 ", 284 ," 3,622 "," 19,979 "
318, 6 , 390 , 443 , 644 , -   , -   , 26 , -   , 516 ," 3,498 ", 475 ," 1,277 ", -   ," 2,815 "," 10,090 "
319, -   ," 1,451 ", 960 ," 3,811 ", 173 , 249 , 136 , 589 ," 1,162 ", 892 , 503 ," 5,176 "," 1,182 "," 5,434 "," 21,717 "
320, -   , 590 , 491 ," 2,747 ", 21 , 466 , 203 , 465 , 59 ," 7,721 "," 2,259 ", 788 , 619 ," 2,963 "," 19,392 "
321, -   ," 2,042 ", 88 ," 4,255 ", 916 , 254 , 229 ," 1,019 "," 1,496 "," 1,039 ", 362 , 236 , -   ," 3,495 "," 15,429 "
322, -   , 881 , 810 ," 5,132 ", 61 , 254 , 263 ," 1,063 "," 1,249 "," 1,798 "," 1,385 "," 8,836 ", -   ," 4,490 "," 26,222 "
323, -   ," 1,223 "," 1,794 "," 6,221 ", 133 , 669 , 798 , 549 ," 1,022 "," 2,714 ", 878 ," 3,656 ", -   ," 2,893 "," 22,550 "
324, -   , -   , 442 ," 2,309 ", 746 , 98 , 84 , 777 , 354 , 145 , 562 ," 1,548 ", -   ," 5,668 "," 12,732 "
325, -   ," 2,559 ", -   ," 3,175 "," 1,521 ", 582 , -   , -   , 807 ," 1,625 "," 1,679 "," 4,078 ", 391 ," 2,494 "," 18,911 "
326, -   ," 1,620 ", 155 ," 3,693 ", 342 ," 5,056 ", -   , 109 , 564 , 722 , 804 , 810 , -   ," 3,480 "," 17,356 "
327, -   , 585 , -   , 523 , 476 , -   , -   , 595 , -   ," 1,170 ", 270 ," 3,116 ", -   ," 2,133 "," 8,869 "
